key	CTD_T0	CTD_T9	s82A_T0	s82A_T1	s82A_T2	s82A_T3	s82A_T4	s82A_T5	s82A_T6	s82A_T7	s82A_T8	s82A_T9	s83CDEEP_T0	s83CDEEP_T4	s83CDEEP_TP9	s83CMIDDLE_T4	s83CMIDDLE_TP9	s83CSHALLOW_T0	s83CSHALLOW_T4	s83CSHALLOW_T5	s83CSHALLOW_T9
2060	inf		1.04366282154	1.12008071023	1.12134094214	0.978651834225	1.36068486134	1.63701531313	2.22475192836	1.09724849793	1.10624302534	1.10150007748	1.01416396482	1.03999917855	1.15663183962	1.42760983197	0.865771689072	1.03536257906	1.33473097756	1.3389706204	1.10410043109
2061			0.952392213901	1.08957997463	1.14108134024	1.3586966442	1.27350087029	1.58199938501	1.18765989627	1.10023705763	1.0391361781	0.929485923543	1.04729087959	0.987538031888	0.970794969951	1.1500809446	1.12306006648	0.948112171202	0.885630861767	1.15625906398	1.14540076249
2062	inf		0.923799953607	1.00562245308	1.09399521725	0.908829748883	0.902953039291	1.06041423774	2.54011372625	1.0760540338	1.14660840096	0.954038854194	1.13106507381	0.998630093863	1.09636432898	0.766524037136	0.829847966883	1.00840869954	1.05129263788	0.998392545765	1.25868857738
2063			0.989646209118	1.0383611165	1.08426141022	1.13238078478	1.34738953695	1.34311795189	1.37395817809	1.22691978801	1.13526028436	1.02701213173	1.0183910064	1.10824941845	1.0341618976	0.861742394501	0.923202466775	1.07945839862	1.04766153204	1.3160603784	1.15555761565
2064			0.995310783477	0.940508016242	1.08077606972	0.809370682118	1.26631919877	0.997116608697	0.722045782842	1.11180858451	1.19113596079	1.04608330073	1.2850169578	1.16626570874	1.15369915815	1.5590337931	1.05391147567	1.1523480448	1.223887192	1.39702803322	1.33088049455
2065			0.0	0.0122856263843	0.0220395356494	0.012905104113	0.0550374291232	0.270761087914	0.0	0.552836419554	0.579177096644	0.955494610847	0.0	0.00609616235532	0.0214115898979	0.0	0.0268961204555	0.00825386958624	0.0	0.04154799771	0.0890166035572
2066			0.0	0.0146775613894	0.019238761059	0.0	0.0632405430409	0.278942635184	0.0	0.610732229082	0.583743360116	0.943430792657	0.0	0.00736214096956	0.0121938966868	0.0	0.0	0.0	0.0874198541075	0.0252163874643	0.0440800080843
2067			0.00226038494821	0.0	0.0286287932007	0.143135992466	0.134755375882	0.0	0.0	0.657270567721	0.73917885499	0.890384800499	0.032910205775	0.00747189140438	0.0964701542843	0.0	0.048188457503	0.0168833666634	0.0	0.0381058480552	0.0117938624953
2068			0.0274273495056	0.0119689181901	0.0436366402862	0.0792443761566	0.0780705141345	0.378354163899	0.0	0.538055014493	0.636074089875	1.03852108074	0.0280209676812	0.0133544708887	0.141297318367	0.0	0.0432627900489	0.0216111362158	0.0	0.102262503054	0.16010911648
2044			0.84244021349	0.800275463784	0.923348566345	0.835045448382	0.97699980137	0.578589365661	0.684833024552	0.967092698428	0.979341994068	0.940141842329	0.838149556421	1.01707175785	1.01963225903	0.522782588332	0.702883498863	0.797511608794	0.881461371591	0.965365130278	0.85195709646
2045			0.835508340453	1.03091851521	0.948585841171	1.12764597353	0.656806599349	1.10038537226	1.58061565368	0.982475330057	0.9242396611	0.793821932351	0.852982175661	0.970264980016	0.923903319404	0.524736070444	0.865574820776	1.03103047807	0.970446251143	1.07091419352	0.648754084795
2046			0.966638881463	1.1020257308	1.04321622256	1.28563258921	0.66964314147	0.944032911883	0.468090878323	1.06922686221	1.09314808508	0.89906704374	1.05068816461	1.00164168542	0.92433847892	1.01936782272	0.748734480027	0.837321442648	1.473436748	1.14746933449	0.831832282226
