key	CTD_T0_SORTED_FILTERED	CTD_T9_SORTED_FILTERED	s82A_T0_SORTED_FILTERED	s82A_T1_SORTED_FILTERED	s82A_T2_SORTED_FILTERED	s82A_T3_SORTED_FILTERED	s82A_T4_SORTED_FILTERED	s82A_T5_SORTED_FILTERED	s82A_T6_SORTED_FILTERED	s82A_T7_SORTED_FILTERED	s82A_T8_SORTED_FILTERED	s82A_T9_SORTED_FILTERED	s83CDEEP_T0_SORTED_FILTERED	s83CDEEP_T4_SORTED_FILTERED	s83CDEEP_TP9_SORTED_FILTERED	s83CMIDDLE_T4_SORTED_FILTERED	s83CMIDDLE_TP9_SORTED_FILTERED	s83CSHALLOW_T0_SORTED_FILTERED	s83CSHALLOW_T4_SORTED_FILTERED	s83CSHALLOW_T5_SORTED_FILTERED	s83CSHALLOW_T9_SORTED_FILTERED
707	0.0	0.0	96.25879917184265	73.19047619047619	266.6335403726708	14.407867494824016	18.06625258799172	6.095238095238095	2.05175983436853	80.90269151138716	36.594202898550726	27.989648033126294	36.40165631469979	89.68115942028986	31.236024844720497	17.509316770186334	68.4368530020704	18.111801242236027	4.6853002070393375	27.96894409937888	18.167701863354036
708	0.0	0.0	111.61808367071525	85.90418353576248	297.9770580296896	15.326585695006747	14.720647773279353	4.304993252361673	1.001349527665317	104.26585695006747	49.37381916329285	31.56545209176788	34.450742240215924	104.54116059379217	41.365721997300945	3.0823211875843457	81.38056680161944	26.676113360323885	6.882591093117409	33.86774628879892	25.45748987854251
709	0.0	0.0	120.45765765765766	96.25765765765766	327.5981981981982	17.536936936936936	15.227027027027027	4.088288288288289	2.4612612612612614	122.48288288288288	64.30810810810812	36.729729729729726	38.612612612612615	118.51171171171171	42.009009009009006	7.56936936936937	90.38198198198198	25.12072072072072	5.421621621621622	39.11711711711712	18.24144144144144
710	0.0	0.0	118.83198924731182	104.99193548387096	329.31720430107526	11.78225806451613	19.557795698924732	4.256720430107527	2.317204301075269	115.93951612903226	62.16129032258065	39.469086021505376	36.045698924731184	104.77553763440861	38.251344086021504	10.193548387096774	86.86290322580645	24.276881720430108	6.76747311827957	28.724462365591396	27.655913978494624
1554	0.0	0.0	137.97380952380954	100.82619047619048	352.60833333333335	16.527380952380952	16.297619047619047	5.960714285714285	2.211904761904762	115.75952380952381	64.09642857142858	30.08809523809524	35.1702380952381	109.79761904761905	44.496428571428574	19.044047619047618	113.73928571428571	25.580952380952382	6.508333333333334	38.53214285714286	28.941666666666666
1555	0.0	0.0	124.93725490196078	93.0326797385621	327.24444444444447	19.094117647058823	16.095424836601307	5.018300653594771	1.6993464052287581	123.52679738562091	61.00653594771242	38.967320261437905	39.96470588235294	125.42091503267974	38.48888888888889	12.847058823529412	96.67581699346405	22.529411764705884	10.61830065359477	38.43660130718954	23.890196078431373
1556	0.1310144927536232	0.0	124.40869565217392	103.52521739130435	339.7507246376812	17.095072463768116	14.039420289855073	6.323478260869566	2.4869565217391303	107.65101449275362	65.45623188405797	31.46782608695652	39.53217391304348	109.74666666666667	43.51188405797102	8.335072463768116	90.17623188405797	24.1768115942029	8.28695652173913	34.792463768115944	19.165797101449275
1557	0.0	0.0	121.46139359698682	92.293157564344	334.504080351538	15.510985561833019	14.080979284369114	4.31324544883867	1.7689893283113622	115.77338355304457	63.49152542372882	35.304456999372256	33.213433772755806	112.28813559322033	38.36032642812304	24.382925298179536	85.13433772755806	24.289391086001256	5.725047080979285	34.89893283113622	26.20966729441306
1558	0.0	0.0	116.51835535976505	105.85022026431719	319.98091042584434	18.788546255506606	17.69309838472834	6.3215859030837	2.4537444933920707	123.2848751835536	66.50220264317181	47.14977973568282	39.82525697503671	113.06607929515418	45.20851688693099	23.506607929515418	92.16740088105728	32.559471365638764	7.126284875183553	40.118942731277535	37.17033773861968
1559	0.5011135857461024	0.0	123.96362286562731	98.71863400148479	304.56347438752783	15.75426874536006	11.694877505567929	3.7379361544172234	2.0155902004454345	99.88567186340015	62.628804751299185	36.81291759465479	35.367483296213805	110.4966592427617	41.95991091314031	16.62806236080178	70.5449146250928	22.357089829250185	7.142538975501114	34.357089829250185	26.44023756495917
1560	0.0	0.0	34.81018518518518	71.61805555555556	151.49189814814815	9.710648148148149	3.3518518518518516	1.8668981481481481	1.0671296296296295	37.47453703703704	21.04050925925926	15.039351851851851	2.571759259259259	40.133101851851855	8.79050925925926	5.802083333333333	20.92361111111111	2.2743055555555554	5.081018518518518	25.49074074074074	17.640046296296298
1561	0.0	0.0	36.276934201012295	68.5647143890094	150.48662328271874	12.630513376717282	8.107013738250181	2.2653651482284887	0.8604483007953724	75.73897324656544	49.808387563268255	38.16558206796819	3.4866232827187273	32.38539407086045	15.399132321041215	1.386117136659436	31.549530007230658	4.588575560375994	4.34996384671005	26.24367317425886	12.80404916847433
1562	0.18507462686567164	0.0	35.25870646766169	63.407960199004975	155.4865671641791	13.562189054726367	6.610945273631841	4.691542288557214	0.8805970149253731	70.39402985074626	47.56318407960199	39.23084577114428	2.96318407960199	40.40597014925373	13.444776119402984	9.407960199004975	27.976119402985073	3.96318407960199	5.235820895522388	26.118407960199004	14.128358208955223
1563	0.0	0.0	46.03603603603604	62.1981981981982	130.00900900900902	17.36036036036036	8.882882882882884	0.7477477477477478	0.9009009009009009	69.66666666666667	31.10810810810811	12.585585585585585	3.369369369369369	55.612612612612615	10.747747747747749	5.396396396396397	36.288288288288285	5.018018018018018	3.810810810810811	21.18018018018018	17.18018018018018
1564	0.0	0.0	36.91264367816092	63.38850574712644	158.32183908045977	11.703448275862069	5.425287356321839	1.3379310344827586	1.993103448275862	47.98390804597701	23.586206896551722	16.333333333333332	2.3241379310344827	40.97011494252874	18.360919540229887	8.197701149425287	33.622988505747124	3.1195402298850574	6.560919540229885	19.211494252873564	13.03448275862069
1565	0.0	0.0	31.049382716049383	60.901234567901234	180.13991769547326	7.008230452674897	9.353909465020577	1.8436213991769548	0.0	45.333333333333336	29.497942386831276	16.650205761316872	4.666666666666667	21.34156378600823	12.860082304526749	15.345679012345679	10.592592592592593	4.48559670781893	3.185185185185185	28.641975308641975	16.02469135802469
1566	0.22623828647925034	0.0	48.801874163319944	76.81258366800536	192.1004016064257	12.227576974564926	11.143239625167336	4.085676037483267	2.862115127175368	65.88353413654619	31.25970548862115	20.65595716198126	8.946452476572958	46.02543507362785	16.069611780455155	4.977242302543507	31.563587684069613	5.143239625167336	4.352074966532798	28.997322623828648	13.278447121820616
